Tweet,Timestamp,Processed Tweet,polarity,subjectivity,label
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:23:16,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"Urgent things post #FarmersProtest @PMOIndia   

1. Change in home ministry 
2. Farmers to pay TAX just like every… https://t.co/5WqS9q0Ej1",2021-01-27 05:23:06,urgent thing post change home ministry farmer pay tax like every,0.0,0.0,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:22:48,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @KreatelyMedia: ARHTIYAS &amp; The Anatomy of  “#FARMERSPROTEST”

Article more relevant today than it was 30 days ago

Fully explains the co…",2021-01-27 05:22:34,arhtiyas amp anatomy article relevant today day ago fully explains co,0.4,0.9,1.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:22:34,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
RT @IndiaToday: Opposition leaders train guns at #NarendraModi government over chaos in #Delhi over #RepublicDay | #FarmersProtest #FarmLaw…,2021-01-27 05:22:34,opposition leader train gun government chaos,0.0,0.0,0.0
RT @IndiaToday: Violent clashes between protestors and the police will likely dent popular support for the farmers and give the government…,2021-01-27 05:22:04,violent clash protestors police likely dent popular support farmer give government,-0.0666666666666667,0.9666666666666667,-1.0
"RT @IndianExpress: #Farmersprotest A 27-year-old died after his tractor overturned at ITO, New Delhi. Navreet Singh recently returned from…",2021-01-27 05:21:58,-year-old died tractor overturned ito new delhi navreet singh recently returned,0.06818181818181818,0.3522727272727273,1.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:21:49,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
The disturbing visuals from the farmers protest show the sorry state of our country. Mainstream news didn’t cover r… https://t.co/h58nsYx8kj,2021-01-27 05:21:45,disturbing visuals farmer protest show sorry state country mainstream news didnt cover r,-0.5,0.9,-1.0
RT @IndiaToday: A total of 22 FIRs have been registered in connection with the violence that broke out during the farmers' protest in Delhi…,2021-01-27 05:21:42,total fir registered connection violence broke farmer protest delhi,0.0,0.75,0.0
Violent clashes between protestors and the police will likely dent popular support for the farmers and give the gov… https://t.co/HILdBjkxci,2021-01-27 05:21:41,violent clash protestors police likely dent popular support farmer give gov,-0.0666666666666667,0.9666666666666667,-1.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:21:27,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:21:21,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:21:05,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:21:04,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
RT @IndiaToday: Opposition leaders train guns at #NarendraModi government over chaos in #Delhi over #RepublicDay | #FarmersProtest #FarmLaw…,2021-01-27 05:21:03,opposition leader train gun government chaos,0.0,0.0,0.0
RT @IndiaToday: A total of 22 FIRs have been registered in connection with the violence that broke out during the farmers' protest in Delhi…,2021-01-27 05:20:58,total fir registered connection violence broke farmer protest delhi,0.0,0.75,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:20:22,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:20:19,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:20:17,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:20:17,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
Opposition leaders train guns at #NarendraModi government over chaos in #Delhi over #RepublicDay | #FarmersProtest… https://t.co/dcAm7Bvo6K,2021-01-27 05:20:11,opposition leader train gun government chaos,0.0,0.0,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:19:59,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:19:52,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:19:32,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:19:31,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
RT @IndiaToday: A total of 22 FIRs have been registered in connection with the violence that broke out during the farmers' protest in Delhi…,2021-01-27 05:19:15,total fir registered connection violence broke farmer protest delhi,0.0,0.75,0.0
"More than 300 policemen have been injured after being attacked by agitating farmers on January 26, Delhi Police sai… https://t.co/j8qDFh71ig",2021-01-27 05:19:04,policeman injured attacked agitating farmer january delhi police sai,0.0,0.0,0.0
RT @IndiaToday: The leading farmers' unions have condemned the violence and dissociated themselves from those involved in it | #Delhi #Farm…,2021-01-27 05:18:15,leading farmer union condemned violence dissociated involved,0.0,0.0,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:18:11,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:18:08,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:17:48,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:17:27,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:17:21,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
RT @THChennai: Farmers on Tuesday took out a procession with buffaloes in Kattumannarkovil in #Cuddalore district to register their strong…,2021-01-27 05:16:06,farmer tuesday took procession buffalo kattumannarkovil district register strong,0.4333333333333333,0.7333333333333333,1.0
"RT @NewsMobileIndia: Farmers' Protest LIVE Updates: 22 FIRs Filed In Connection With Farmers' Tractor Rally Violence 

#FarmLaws #FarmersPr…",2021-01-27 05:15:39,farmer protest live update fir filed connection farmer tractor rally violence,0.13636363636363635,0.5,1.0
"RT @IndiaToday: #Internet services were suspended by MHA in areas like Singhu, Ghazipur, Tikri, Mukarba Chowk, Nangloi and their adjoining…",2021-01-27 05:15:15,service suspended mha area like singhu ghazipur tikri mukarba chowk nangloi adjoining,0.0,0.0,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:15:00,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:14:47,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @TanDhesi: Sad to see scenes of clashes between some protesters and police in Delhi #FarmersProtest.

Notable though the huge #TractorPa…",2021-01-27 05:14:44,sad see scene clash protester police delhi notable though huge,0.13333333333333336,0.7999999999999999,1.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:14:06,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @hargunspeaks: 40000 Farmers of Maharashtra showed that the Protest against the #FarmLaws is common mans fight!

I got  an opportunity t…",2021-01-27 05:13:46,farmer maharashtra showed protest common man fight got opportunity,-0.3,0.5,-1.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:13:05,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:12:54,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:12:50,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:12:26,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:11:45,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:11:39,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:11:35,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
Farmers’ protest Live Updates: 22 FIRs filed over R-Day violence; farmer leader takes responsibility of mayhem.… https://t.co/BCSWc9GmV3,2021-01-27 05:11:35,farmer protest live update fir filed r-day violence farmer leader take responsibility mayhem,0.13636363636363635,0.5,1.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:11:34,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
#FarmersProtest: Security strengthened at Singhu border where farmers are staging a protest against #FarmLaws. https://t.co/HUOrUFueK0,2021-01-27 05:11:32,security strengthened singhu border farmer staging protest,0.0,0.0,0.0
RT @NewIndianXpress: @TheMornStandard @Harpreet_TNIE A protest hosted by 'Sikh DMV Youth and Sangat' saw a few dozen people gathered in fro…,2021-01-27 05:11:13,protest hosted sikh dmv youth sangat saw dozen people gathered fro,0.0,0.0,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:11:13,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
RT @NewIndianXpress: #SamyuktaKisanMorcha has called off #KisanTractorRally with immediate effect &amp; appealed to all #farmers to immediately…,2021-01-27 05:11:05,called immediate effect amp appealed immediately,0.0,0.0,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:11:00,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:10:50,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:10:40,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:10:31,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"As #Farmers Refuse to Call Off Protest March to Parliament on #Budget Day, What Lies Ahead for the Stir… https://t.co/8reeAmeryy",2021-01-27 05:10:20,refuse call protest march parliament day lie ahead stir,0.0,0.0,0.0
RT @singhtejinder: Farmers and Morcha need more support than ever before. They have managed a massive peaceful protest. B&amp;D media will show…,2021-01-27 05:10:14,farmer morcha need support ever managed massive peaceful protest bampd medium show,0.125,0.75,1.0
"#DeepSidhu &amp; #BJP together, successful accomplished act to defame #Farmers hard earned peaceful protest.
Farmers co… https://t.co/mlrbDtBBNq",2021-01-27 05:09:40,amp together successful accomplished act defame hard earned peaceful protest farmer co,0.2270833333333333,0.6229166666666667,1.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:09:35,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
"RT @YourAnonCentral: Farmers in India continue to protest, scenes from the massive #TractorParade. Protestors in Delhi later clashed with p…",2021-01-27 05:09:28,farmer india continue protest scene massive protestors delhi later clashed p,0.0,0.5,0.0
